9	Buchnera aphidicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/016/785/GCA_900016785.1_BTsPazieg1.0
9	Buchnera aphidicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/280/225/GCA_001280225.1_ASM128022v1
9	Buchnera aphidicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/225/465/GCA_000225465.1_ASM22546v1
9	Buchnera aphidicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/183/285/GCA_000183285.1_ASM18328v1
9	Buchnera aphidicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/183/305/GCA_000183305.1_ASM18330v1
9	Buchnera aphidicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/225/445/GCA_000225445.1_ASM22544v1
9	Buchnera aphidicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/183/225/GCA_000183225.1_ASM18322v1
9	Buchnera aphidicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/183/245/GCA_000183245.1_ASM18324v1
9	Buchnera aphidicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/217/635/GCA_000217635.1_ASM21763v1
9	Buchnera aphidicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/090/965/GCA_000090965.1_ASM9096v1
9	Buchnera aphidicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/521/585/GCA_000521585.1_ASM52158v1
9	Buchnera aphidicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/521/565/GCA_000521565.1_ASM52156v1
9	Buchnera aphidicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/521/545/GCA_000521545.1_ASM52154v1
9	Buchnera aphidicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/521/525/GCA_000521525.1_ASM52152v1
9	Buchnera aphidicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/021/085/GCA_000021085.1_ASM2108v1
9	Buchnera aphidicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/021/065/GCA_000021065.1_ASM2106v1
9	Buchnera aphidicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/009/605/GCA_000009605.1_ASM960v1
9	Buchnera aphidicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/725/GCA_000007725.1_ASM772v1
9	Buchnera aphidicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/365/GCA_000007365.1_ASM736v1
36873	Burkholderia xenovorans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/756/045/GCA_000756045.1_ASM75604v1
36873	Burkholderia xenovorans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/013/645/GCA_000013645.1_ASM1364v1
315405	Streptococcus gallolyticus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/543/475/GCA_901543475.1_42290_D02
315405	Streptococcus gallolyticus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/475/715/GCA_900475715.1_44927_A02
315405	Streptococcus gallolyticus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/000/985/GCA_002000985.1_ASM200098v1
315405	Streptococcus gallolyticus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/477/575/GCA_001477575.1_ASM147757v1
315405	Streptococcus gallolyticus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/270/145/GCA_000270145.1_ASM27014v1
315405	Streptococcus gallolyticus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/203/195/GCA_000203195.1_ASM20319v1
315405	Streptococcus gallolyticus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/027/185/GCA_000027185.1_ASM2718v1
11	[Cellvibrio] gilvus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/218/545/GCA_000218545.1_ASM21854v1
36876	Porphyromonas cansulci	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/476/255/GCA_900476255.1_53750_A02
14	Dictyoglomus thermophilum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/020/965/GCA_000020965.1_ASM2096v1
999425	Streptococcus sp. F0442	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/314/795/GCA_000314795.2_Strept_sp_F0442_V1
999424	Streptococcus sp. F0441	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/314/775/GCA_000314775.2_Strept_sp_F0441_V1
65553	Sulfurospirillum deleyianum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/024/885/GCA_000024885.1_ASM2488v1
65555	Desulfocapsa sulfexigens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/341/395/GCA_000341395.1_ASM34139v1
19	Pelobacter carbinolicus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/885/GCA_000012885.1_ASM1288v1
172049	Thermococcus sibiricus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/022/545/GCA_000022545.1_ASM2254v1
24	Shewanella putrefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/636/855/GCA_900636855.1_44858_H01
24	Shewanella putrefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/636/665/GCA_900636665.1_43781_G01
24	Shewanella putrefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/044/255/GCA_003044255.1_ASM304425v1
24	Shewanella putrefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/169/215/GCA_000169215.2_ASM16921v2
24	Shewanella putrefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/016/585/GCA_000016585.1_ASM1658v1
512030	Acidovorax sp. NO-1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/238/595/GCA_000238595.2_ASM23859v2
40988	Saccharomonospora azurea	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/236/985/GCA_000236985.2_ASM23698v2
40988	Saccharomonospora azurea	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/231/055/GCA_000231055.3_ASM23105v3
57372	Mycoplasma suis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/203/215/GCA_000203215.1_ASM20321v1
57372	Mycoplasma suis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/179/035/GCA_000179035.2_ASM17903v2
40989	Saccharomonospora cyanea	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/244/975/GCA_000244975.1_ASM24497v1
40990	Saccharomonospora glauca	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/243/395/GCA_000243395.3_ASM24339v3
167964	Anaerolinea thermophila	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/199/675/GCA_000199675.1_ASM19967v1
167965	uncultured Termite group 1 bacterium	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/146/025/GCA_000146025.1_ASM14602v1
651305	Acinetobacter sp. GG2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/292/385/GCA_000292385.1_ASM29238v1
33	Myxococcus fulvus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/988/565/GCA_000988565.1_ASM98856v1
34	Myxococcus xanthus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/402/735/GCA_006402735.1_ASM640273v1
34	Myxococcus xanthus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/402/415/GCA_006402415.1_ASM640241v1
34	Myxococcus xanthus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/402/015/GCA_006402015.1_ASM640201v1
34	Myxococcus xanthus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/401/635/GCA_006401635.1_ASM640163v1
34	Myxococcus xanthus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/401/215/GCA_006401215.1_ASM640121v1
34	Myxococcus xanthus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/400/955/GCA_006400955.1_ASM640095v1
34	Myxococcus xanthus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/685/GCA_000012685.1_ASM1268v1
49186	Marinobacterium stanieri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/155/945/GCA_900155945.1_IMG-taxon_2681813548_annotated_assembly
49186	Marinobacterium stanieri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/220/545/GCA_000220545.2_ASM22054v2
270374	Marinobacter sp. ELB17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/169/375/GCA_000169375.1_ASM16937v1
131111	Actinomyces turicensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/847/545/GCA_002847545.1_ASM284754v1
131111	Actinomyces turicensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/296/505/GCA_000296505.1_Acti_turi_ACS-279-V-COL4_V1
1269813	Thioalkalivibrio sp. ALR17-21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/420/185/GCA_000420185.1_ASM42018v1
41	Stigmatella aurantiaca	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/165/485/GCA_000165485.1_ASM16548v1
237610	Pseudomonas psychrotolerans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/384/975/GCA_006384975.1_ASM638497v1
237610	Pseudomonas psychrotolerans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/913/135/GCA_001913135.1_ASM191313v1
43	Cystobacter fuscus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/305/875/GCA_002305875.1_ASM230587v1
225326	Corynebacterium halotolerans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/341/345/GCA_000341345.1_ASM34134v1
94254	Dyadobacter fermentans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/023/125/GCA_000023125.1_ASM2312v1
51	Chondromyces apiculatus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/601/485/GCA_000601485.1_Chondromyces_apiculatus_DSM_436_genome_assembly
73780	Methylocaldum szegediense	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/427/385/GCA_000427385.1_ASM42738v1
56	Sorangium cellulosum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/135/755/GCA_004135755.1_ASM413575v1
56	Sorangium cellulosum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/135/735/GCA_004135735.1_ASM413573v1
56	Sorangium cellulosum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/950/945/GCA_002950945.1_ASM295094v1
56	Sorangium cellulosum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/067/165/GCA_000067165.1_ASM6716v1
56	Sorangium cellulosum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/418/325/GCA_000418325.1_ASM41832v1
172088	Bradyrhizobium sp. th.b2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/426/785/GCA_000426785.1_ASM42678v1
180281	Cyanobium sp. PCC 7001	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/155/635/GCA_000155635.1_ASM15563v1
1208365	SAR86 cluster bacterium SAR86E	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/307/935/GCA_000307935.1_ntsars86ev1.0
65	Herpetosiphon aurantiacus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/018/565/GCA_000018565.1_ASM1856v1
208962	Escherichia albertii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/312/485/GCA_003312485.2_ASM331248v2
208962	Escherichia albertii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/312/525/GCA_003312525.2_ASM331252v2
208962	Escherichia albertii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/312/545/GCA_003312545.2_ASM331254v2
208962	Escherichia albertii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/316/815/GCA_003316815.2_ASM331681v2
208962	Escherichia albertii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/864/095/GCA_003864095.1_ASM386409v1
208962	Escherichia albertii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/864/075/GCA_003864075.1_ASM386407v1
208962	Escherichia albertii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/860/385/GCA_003860385.1_ASM386038v1
208962	Escherichia albertii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/860/365/GCA_003860365.1_ASM386036v1
208962	Escherichia albertii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/316/815/GCA_003316815.1_ASM331681v1
208962	Escherichia albertii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/312/545/GCA_003312545.1_ASM331254v1
208962	Escherichia albertii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/312/525/GCA_003312525.1_ASM331252v1
208962	Escherichia albertii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/312/485/GCA_003312485.1_ASM331248v1
208962	Escherichia albertii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/895/205/GCA_002895205.1_ASM289520v1
208962	Escherichia albertii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/872/455/GCA_002872455.1_ASM287245v1
208962	Escherichia albertii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/741/375/GCA_002741375.1_ASM274137v1
208962	Escherichia albertii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/285/475/GCA_002285475.1_ASM228547v1
208962	Escherichia albertii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/285/455/GCA_002285455.1_ASM228545v1
208962	Escherichia albertii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/549/955/GCA_001549955.1_ASM154995v1
208962	Escherichia albertii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/512/125/GCA_000512125.1_ASM51212v1
217159	Clostridium carboxidivorans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/038/625/GCA_001038625.1_ASM103862v1
110662	Synechococcus sp. CC9605	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/625/GCA_000012625.1_ASM1262v1
72	Simonsiella muelleri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/951/835/GCA_002951835.1_ASM295183v1
340044	Blattabacterium sp. (Panesthia angustipennis spadica)	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/573/915/GCA_003573915.1_ASM357391v1
340044	Blattabacterium sp. (Panesthia angustipennis spadica)	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/355/135/GCA_002355135.1_ASM235513v1
340044	Blattabacterium sp. (Panesthia angustipennis spadica)	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/348/805/GCA_000348805.1_ASM34880v1
69710	Treponema vincentii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/412/995/GCA_000412995.1_Trep_vinc_F0403_V1
69710	Treponema vincentii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/175/895/GCA_000175895.1_ASM17589v1
1302620	Cellulomonas sp. URHD0024	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/426/185/GCA_000426185.1_ASM42618v1
286804	Segniliparus rugosus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/185/725/GCA_000185725.2_Segn_rugo_CDC_945_V2
106578	Thermoanaerobacter siderophilus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/262/445/GCA_000262445.1_ASM26244v1
286802	Segniliparus rotundus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/092/825/GCA_000092825.1_ASM9282v1
331869	alpha proteobacterium BAL199	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/171/835/GCA_000171835.1_ASM17183v1
106588	Pseudoflavonifractor capillosus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/169/255/GCA_000169255.2_ASM16925v2
106590	Cupriavidus necator	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/798/725/GCA_004798725.1_ASM479872v1
106590	Cupriavidus necator	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/011/925/GCA_002011925.2_ASM201192v2
106590	Cupriavidus necator	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/011/925/GCA_002011925.1_ASM201192v1
106590	Cupriavidus necator	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/219/215/GCA_000219215.1_ASM21921v1
106590	Cupriavidus necator	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/009/285/GCA_000009285.2_ASM928v2
53345	Enterococcus durans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/277/935/GCA_002277935.1_ASM227793v1
53345	Enterococcus durans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/267/865/GCA_001267865.1_ASM126786v1
53345	Enterococcus durans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/267/395/GCA_001267395.1_ASM126739v1
53346	Enterococcus mundtii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/158/285/GCA_005158285.1_ASM515828v1
53346	Enterococcus mundtii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/957/375/GCA_003957375.1_ASM395737v1
53346	Enterococcus mundtii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/813/755/GCA_002813755.1_ASM281375v1
53346	Enterococcus mundtii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/216/705/GCA_002216705.1_ASM221670v1
53346	Enterococcus mundtii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/504/125/GCA_000504125.1_ASM50412v1
103	Flectobacillus major	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/427/405/GCA_000427405.1_ASM42740v1
104	Cyclobacterium marinum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/485/GCA_000222485.1_ASM22248v1
106	Runella slithyformis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/218/895/GCA_000218895.1_ASM21889v1
108	Spirosoma linguale	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/024/525/GCA_000024525.1_ASM2452v1
311400	Thermococcus kodakarensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/009/965/GCA_000009965.1_ASM996v1
53358	Intrasporangium calvum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/342/755/GCA_003342755.1_ASM334275v1
53358	Intrasporangium calvum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/184/685/GCA_000184685.1_ASM18468v1
274539	Chlorobaculum parvum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/020/505/GCA_000020505.1_ASM2050v1
114	Gemmata obscuriglobus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/149/495/GCA_003149495.1_ASM314949v1
413810	Halalkalicoccus jeotgali	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/196/895/GCA_000196895.1_ASM19689v1
119	Planctomyces brasiliensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/165/715/GCA_000165715.3_ASM16571v3
120	Planctomyces limnophilus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/092/105/GCA_000092105.1_ASM9210v1
53368	Hamadaea tsunoensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/428/945/GCA_000428945.1_ASM42894v1
122	Planctomyces maris	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/526/145/GCA_003526145.1_ASM352614v1
122	Planctomyces maris	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/341/435/GCA_002341435.1_ASM234143v1
122	Planctomyces maris	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/181/475/GCA_000181475.1_ASM18147v1
340095	Thermodesulfovibrio thiophilus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/423/865/GCA_000423865.1_ASM42386v1
124	Blastopirellula marina	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/044/115/GCA_003044115.1_ASM304411v1
124	Blastopirellula marina	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/967/755/GCA_002967755.1_ASM296775v1
124	Blastopirellula marina	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/967/765/GCA_002967765.1_ASM296776v1
124	Blastopirellula marina	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/967/715/GCA_002967715.1_ASM296771v1
124	Blastopirellula marina	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/967/725/GCA_002967725.1_ASM296772v1
124	Blastopirellula marina	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/153/105/GCA_000153105.1_ASM15310v1
125	Pirellula staleyi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/025/185/GCA_000025185.1_ASM2518v1
49278	Psychroserpens burtonensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/425/305/GCA_000425305.1_ASM42530v1
128	Isosphaera pallida	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/186/345/GCA_000186345.1_ASM18634v1
90240	Moraxella caprae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/453/285/GCA_900453285.1_52191_F01
90240	Moraxella caprae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/426/885/GCA_000426885.1_ASM42688v1
426117	Methylobacterium sp. 4-46	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/019/365/GCA_000019365.1_ASM1936v1
426114	Thiomonas arsenitoxydans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/004/565/GCA_900004565.1_BBA-C_PRJEB8796_v1
426114	Thiomonas arsenitoxydans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/253/115/GCA_000253115.1_ASM25311v1
57480	Microvirgula aerodenitrificans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/051/865/GCA_003051865.1_ASM305186v1
57480	Microvirgula aerodenitrificans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/620/105/GCA_000620105.1_ASM62010v1
573569	Francisella sp. TX077308	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/219/045/GCA_000219045.1_ASM21904v1
139	Borrelia burgdorferi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/367/295/GCA_003367295.1_ASM336729v1
139	Borrelia burgdorferi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/442/595/GCA_002442595.1_ASM244259v1
139	Borrelia burgdorferi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/151/505/GCA_002151505.1_ASM215150v1
139	Borrelia burgdorferi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/151/485/GCA_002151485.1_ASM215148v1
139	Borrelia burgdorferi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/151/465/GCA_002151465.1_ASM215146v1
139	Borrelia burgdorferi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/166/635/GCA_000166635.2_ASM16663v1
139	Borrelia burgdorferi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/685/GCA_000008685.2_ASM868v2
139	Borrelia burgdorferi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/166/655/GCA_000166655.2_ASM16665v1
139	Borrelia burgdorferi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/444/465/GCA_000444465.1_ASM44446v1
139	Borrelia burgdorferi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/021/405/GCA_000021405.1_ASM2140v1
140	Borrelia hermsii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/660/005/GCA_001660005.1_ASM166000v1
140	Borrelia hermsii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/956/315/GCA_000956315.1_ASM95631v1
